"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","answer","clipid","questiontype","questionid","questiontext","answer1","answer2","answer3","answer4","correctanswer","img","id"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Yes, she thinks it was really great\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":464}""","18","infer_belief","62","Do you think Emily will continue to use Nathan's plan?","No, she didn't like it","Yes, she will try it","No, she wanted to sell more","Yes, she thinks it was really great","No, she didn't like it","emily&nathan.png","2242647"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Yes, she thinks it was really great\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":549}""","18","infer_belief","62","Do you think Emily will continue to use Nathan's plan?","No, she didn't like it","Yes, she will try it","No, she wanted to sell more","Yes, she thinks it was really great","No, she didn't like it","emily&nathan.png","2242742"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Embarrassed\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":1030}""","18","emotion","63","How did Nathan feel about breaking the plate?","Fortunate","Proud","Angry","Embarrassed","Proud","nathan.png","2242648"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Angry\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":581}""","18","emotion","63","How did Nathan feel about breaking the plate?","Fortunate","Proud","Angry","Embarrassed","Proud","nathan.png","2242743"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""Her hours\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":503}""","2","control","7","What does Nathan want Emily to change about her business?","Her location","The store's size","What she sells","Her hours","Her hours","emily&nathan.png","2242592"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""Her hours\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":448}""","2","control","7","What does Nathan want Emily to change about her business?","Her location","The store's size","What she sells","Her hours","Her hours","emily&nathan.png","2242687"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""So drunk customers will come to her store\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":930}""","2","motivation","8","Why does Nathan want Emily to extend her hours?","She needs to work harder","So she can hire people from the bar","To make sure no one breaks anything","So drunk customers will come to her store","So drunk customers will come to her store","emily&nathan.png","2242593"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""So drunk customers will come to her store\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":758}""","2","motivation","8","Why does Nathan want Emily to extend her hours?","She needs to work harder","So she can hire people from the bar","To make sure no one breaks anything","So drunk customers will come to her store","So drunk customers will come to her store","emily&nathan.png","2242688"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","test","PROLIFIC","09-Jul-2026 09:26:51","14746","""{\""answer\"":\""No shoes, no service\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":467}""","2","control","9","What is the policy in Emily's store?","Don't touch the merchandise","Cash only","You break it, you buy it","No shoes, no service","You break it, you buy it","emily.png","2242594"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testRedirect","PROLIFIC","09-Jul-2026 09:44:09","14746","""{\""answer\"":\""No shoes, no service\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":1010}""","2","control","9","What is the policy in Emily's store?","Don't touch the merchandise","Cash only","You break it, you buy it","No shoes, no service","You break it, you buy it","emily.png","2242689"
